StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,"Prolific ID ",Questionnaire D _1,Questionnaire D _2,Questionnaire D _3,Questionnaire D _4,Questionnaire D _5,Questionnaire D _6,Questionnaire D _7,Questionnaire D _8,Questionnaire D _9,Questionnaire D _10,Questionnaire D _11,Questionnaire D _12,Questionnaire D _13,Questionnaire D _14,Questionnaire D _15,Questionnaire D _16,Questionnaire D _17,PROLIFIC_PID,AttentionCheckStatus
2024-10-26 22:20:17,2024-10-26 22:24:37,IP Address,100,259,True,2024-10-26 22:24:38,R_1IxZkBFeTLTXvd9,anonymous,EN-GB,I accept,5e8f97ed8028052a16f5d7d6,Agree,Agree,Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Neutral,Disagree,Agree,5e8f97ed8028052a16f5d7d6,
2024-10-26 22:23:27,2024-10-26 22:24:43,IP Address,100,76,True,2024-10-26 22:24:44,R_8HZAeAqb7AHd7Bp,anonymous,EN-GB,I accept,5efa33c4e9f4160ffd817db9,Agree,Agree,Neutral,Disagree,Agree,Strongly Disagree,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Disagree,Strongly Agree,5efa33c4e9f4160ffd817db9,
2024-10-26 22:19:40,2024-10-26 22:24:51,IP Address,100,310,True,2024-10-26 22:24:52,R_8EYn5YbrXrZziGD,anonymous,EN-GB,I accept,667c2d84a42f9175cdd2abde,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,667c2d84a42f9175cdd2abde,
2024-10-26 22:22:13,2024-10-26 22:24:58,IP Address,100,164,True,2024-10-26 22:24:58,R_8RWlZHIoz2sx85p,anonymous,EN-GB,I accept,660970e66b18c1d3d9f036b0,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,660970e66b18c1d3d9f036b0,
2024-10-26 22:21:51,2024-10-26 22:25:40,IP Address,100,228,True,2024-10-26 22:25:41,R_42Miq0quwEGfmcT,anonymous,EN-GB,I accept,66d0151547370abe693b0b4c,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Agree,Neutral,Neutral,Strongly Disagree,Agree,66d0151547370abe693b0b4c,
2024-10-26 22:23:07,2024-10-26 22:26:11,IP Address,100,184,True,2024-10-26 22:26:12,R_8lQJ7Eeq4wsFNm1,anonymous,EN-GB,I accept,66ca0a6b19da058b82d8637d,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Neutral,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,66ca0a6b19da058b82d8637d,
2024-10-26 22:22:04,2024-10-26 22:26:20,IP Address,100,256,True,2024-10-26 22:26:21,R_29675ISFqOu6H9a,anonymous,EN-GB,I accept,66a730b8424802b8c2bc3bfb,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,Neutral,Disagree,Agree,66a730b8424802b8c2bc3bfb,
2024-10-26 22:24:56,2024-10-26 22:26:32,IP Address,100,96,True,2024-10-26 22:26:33,R_8IDeYlY54D3pp4J,anonymous,EN-GB,I accept,65c23d4dbad7238169292b54,Agree,Agree,Disagree,Neutral,Agree,Neutral,Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Neutral,Strongly Disagree,Neutral,65c23d4dbad7238169292b54,
2024-10-26 22:19:51,2024-10-26 22:26:54,IP Address,100,423,True,2024-10-26 22:26:55,R_1R3QV9yFAluu0cg,anonymous,EN-GB,I accept,65f2133c5e3207e9877fff0b,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Neutral,Disagree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Disagree,Neutral,Disagree,Neutral,65f2133c5e3207e9877fff0b,
2024-10-26 22:24:51,2024-10-26 22:27:09,IP Address,100,138,True,2024-10-26 22:27:10,R_2C1pGrKO1vv0qlz,anonymous,EN-GB,I accept,6166e283ad10722d3fb0f62c,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,6166e283ad10722d3fb0f62c,
2024-10-26 22:20:04,2024-10-26 22:27:14,IP Address,100,430,True,2024-10-26 22:27:15,R_8ka2ZmIdU1gZiZb,anonymous,EN-GB,I accept,5c3b31ef2fd47d00013d4468,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Neutral,Agree,5c3b31ef2fd47d00013d4468,
2024-10-26 22:24:44,2024-10-26 22:28:11,IP Address,100,207,True,2024-10-26 22:28:11,R_2xR9VFT6lRhKL51,anonymous,EN-GB,I accept,6693d019cbe2467520e3186e,Neutral,Disagree,Strongly Disagree,Neutral,Agree,Neutral,Disagree,Strongly Disagree,Neutral,Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Strongly Disagree,Disagree,6693d019cbe2467520e3186e,
2024-10-26 22:26:21,2024-10-26 22:30:17,IP Address,100,235,True,2024-10-26 22:30:18,R_8K6FtsrIqhVyD61,anonymous,EN-GB,I accept,6603e6459e1a1c2dd59452b4,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Neutral,Strongly Disagree,Agree,6603e6459e1a1c2dd59452b4,
2024-10-26 22:30:22,2024-10-26 22:33:14,IP Address,100,172,True,2024-10-26 22:33:15,R_1hykBHJRTtidfLJ,anonymous,EN-GB,I accept,66998fd637e1f072fefa2278,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Neutral,Disagree,Agree,66998fd637e1f072fefa2278,
2024-10-26 22:19:59,2024-10-26 22:36:07,IP Address,100,968,True,2024-10-26 22:36:08,R_4YbgaRT1RwI0FH3,anonymous,EN-GB,I accept,6714be2f7e2a4f2e612e46db,Strongly Agree,Neutral,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Strongly Disagree,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,6714be2f7e2a4f2e612e46db,
2024-10-26 22:45:27,2024-10-26 22:46:52,IP Address,100,84,True,2024-10-26 22:46:52,R_3mehZVfxerNHLtO,anonymous,EN-GB,I accept,66a40ef92583bab0623b11fe,Strongly Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,66a40ef92583bab0623b11fe,
2024-10-27 11:17:26,2024-10-27 11:17:56,IP Address,100,29,True,2024-10-27 11:17:56,R_2C1sdlpAn53r8g6,anonymous,EN-GB,I accept,66b0032b54c074757187cdcd,Disagree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,66b0032b54c074757187cdcd,
2024-10-27 11:17:14,2024-10-27 11:18:27,IP Address,100,72,True,2024-10-27 11:18:27,R_2FxE41g8yzzqWcl,anonymous,EN-GB,I accept,66967693c26744e18f260d47,Agree,Strongly Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Neutral,Disagree,Agree,66967693c26744e18f260d47,
2024-10-27 11:17:37,2024-10-27 11:18:29,IP Address,100,51,True,2024-10-27 11:18:30,R_8O8HStZM1Lxcihw,anonymous,EN-GB,I accept,63e632b888bcbe9376df4f62,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Agree,63e632b888bcbe9376df4f62,
2024-10-27 11:17:25,2024-10-27 11:18:35,IP Address,100,69,True,2024-10-27 11:18:36,R_21pcqWlo5HqimGq,anonymous,EN-GB,I accept,5f27d96875d81b0008db8d5f,Neutral,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Agree,Agree,5f27d96875d81b0008db8d5f,
2024-10-27 11:17:17,2024-10-27 11:18:42,IP Address,100,85,True,2024-10-27 11:18:43,R_8EB6mKR37aIiIzr,anonymous,EN-GB,I accept,5f13334daab04a01f1bee1bd,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Disagree,Neutral,Disagree,Agree,Strongly Agree,Disagree,Neutral,Disagree,Agree,Neutral,Agree,Agree,5f13334daab04a01f1bee1bd,
2024-10-27 11:17:46,2024-10-27 11:18:44,IP Address,100,58,True,2024-10-27 11:18:44,R_2JCOUiqELrQdLAR,anonymous,EN-GB,I accept,6051570d959c53ccacb61130,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,6051570d959c53ccacb61130,
2024-10-27 11:17:32,2024-10-27 11:18:45,IP Address,100,72,True,2024-10-27 11:18:45,R_241zJMaEysS3cOj,anonymous,EN-GB,I accept,610b115d45797ba46b20aa4c,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Neutral,Strongly Disagree,Strongly Agree,610b115d45797ba46b20aa4c,
2024-10-27 11:17:34,2024-10-27 11:18:51,IP Address,100,77,True,2024-10-27 11:18:52,R_2VJS8OffN8R628h,anonymous,EN-GB,I accept,5adef952f6b58c0001fa755b,Disagree,Agree,Disagree,Neutral,Agree,Disagree,Neutral,Agree,Disagree,Neutral,Disagree,Agree,Disagree,Agree,Neutral,Strongly Disagree,Disagree,5adef952f6b58c0001fa755b,
2024-10-27 11:17:24,2024-10-27 11:18:53,IP Address,100,88,True,2024-10-27 11:18:53,R_8Wfi5L0layBIEKt,anonymous,EN-GB,I accept,596141af7ab4ce00017b8638,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Agree,Neutral,Neutral,Disagree,Neutral,596141af7ab4ce00017b8638,
2024-10-27 11:17:25,2024-10-27 11:18:55,IP Address,100,90,True,2024-10-27 11:18:56,R_2WPXmIErCzK6ts5,anonymous,EN-GB,I accept,65ddfa4e7f16342e812300a1,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,65ddfa4e7f16342e812300a1,
2024-10-27 11:17:25,2024-10-27 11:18:56,IP Address,100,90,True,2024-10-27 11:18:56,R_2TpElf3hllzWABt,anonymous,EN-GB,I accept,659eb79e5a25804f46b56cae,Agree,Agree,Disagree,Neutral,Agree,Neutral,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Neutral,Disagree,Agree,659eb79e5a25804f46b56cae,
2024-10-27 11:17:41,2024-10-27 11:18:58,IP Address,100,76,True,2024-10-27 11:18:59,R_2MuMf03C5Bq5L0K,anonymous,EN-GB,I accept,66951ea1f470eb4554aa05c6,Strongly Agree,Strongly Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Neutral,Neutral,Disagree,Strongly Agree,66951ea1f470eb4554aa05c6,
2024-10-27 11:18:12,2024-10-27 11:18:59,IP Address,100,46,True,2024-10-27 11:19:00,R_2NqYAUliEVJcnQ0,anonymous,EN-GB,I accept,609959b59db017b59a4887ff,Disagree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,Agree,Disagree,Neutral,Agree,Agree,609959b59db017b59a4887ff,
2024-10-27 11:18:00,2024-10-27 11:19:07,IP Address,100,66,True,2024-10-27 11:19:08,R_4jZLsdyNB0xzAFu,anonymous,EN-GB,I accept,66eb4f45f6fcf4ae012ecb65,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Neutral,Disagree,Strongly Agree,66eb4f45f6fcf4ae012ecb65,
2024-10-27 11:18:10,2024-10-27 11:19:08,IP Address,100,58,True,2024-10-27 11:19:09,R_8W2vWeFRTx0anL3,anonymous,EN-GB,I accept,5eedcafa38e1861fe4a256d3,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Neutral,Neutral,Disagree,Agree,5eedcafa38e1861fe4a256d3,
2024-10-27 11:17:44,2024-10-27 11:19:15,IP Address,100,91,True,2024-10-27 11:19:16,R_8pU76FR1TRmRyvL,anonymous,EN-GB,I accept,5f51119bc8cfea2d859ed1b7,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Disagree,Agree,Neutral,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Strongly Disagree,Strongly Agree,5f51119bc8cfea2d859ed1b7,
2024-10-27 11:17:37,2024-10-27 11:19:16,IP Address,100,98,True,2024-10-27 11:19:16,R_6MYCMPSGVVDt0yu,anonymous,EN-GB,I accept,66f8386f8e088a02e2b46112,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Agree,66f8386f8e088a02e2b46112,
2024-10-27 11:17:42,2024-10-27 11:19:16,IP Address,100,94,True,2024-10-27 11:19:17,R_25AvtXKiYyH6gtg,anonymous,EN-GB,I accept,66266094694b2a7e62955c70,Agree,Neutral,Disagree,Disagree,Agree,Neutral,Neutral,Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Agree,66266094694b2a7e62955c70,
2024-10-27 11:17:45,2024-10-27 11:19:18,IP Address,100,93,True,2024-10-27 11:19:19,R_4ePKiDDNBWMhVU9,anonymous,EN-GB,I accept,63fab901a6a29bd9c8b39f89,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,63fab901a6a29bd9c8b39f89,
2024-10-27 11:18:03,2024-10-27 11:19:20,IP Address,100,77,True,2024-10-27 11:19:21,R_2FJoZbu9XCea34E,anonymous,EN-GB,I accept,65e48bfb93915b354fa3b66b,Strongly Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,Neutral,Disagree,Neutral,Agree,Agree,Disagree,Neutral,Agree,Disagree,Neutral,Neutral,Agree,65e48bfb93915b354fa3b66b,
2024-10-27 11:17:32,2024-10-27 11:19:22,IP Address,100,110,True,2024-10-27 11:19:23,R_21Srs1Hef8Um4kD,anonymous,EN-GB,I accept,654f97432dbb8563cf98d7c3,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,654f97432dbb8563cf98d7c3,
2024-10-27 11:17:58,2024-10-27 11:19:24,IP Address,100,86,True,2024-10-27 11:19:24,R_88KOEdlYReZyloJ,anonymous,EN-GB,I accept,60c347136d0a78b90bbd88e6,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Agree,60c347136d0a78b90bbd88e6,
2024-10-27 11:17:52,2024-10-27 11:19:26,IP Address,100,94,True,2024-10-27 11:19:27,R_8oRcjNz0LBSYAyB,anonymous,EN-GB,I accept,5cac98a9aab6e30001e6f297,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,Disagree,Neutral,Disagree,Neutral,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Neutral,Disagree,Strongly Agree,5cac98a9aab6e30001e6f297,
2024-10-27 11:18:11,2024-10-27 11:19:28,IP Address,100,76,True,2024-10-27 11:19:28,R_8fqiiSCY7A24eAs,anonymous,EN-GB,I accept,646135de222b9ee457157c2b,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Disagree,Neutral,Strongly Disagree,Agree,646135de222b9ee457157c2b,
2024-10-27 11:17:43,2024-10-27 11:19:31,IP Address,100,108,True,2024-10-27 11:19:32,R_80PgFZJdSiFoq69,anonymous,EN-GB,I accept,668305eb868b9c229e4d086c,Agree,Neutral,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Strongly Disagree,Agree,668305eb868b9c229e4d086c,
2024-10-27 11:18:11,2024-10-27 11:19:33,IP Address,100,82,True,2024-10-27 11:19:34,R_2CwL4g4LgyDn1X6,anonymous,EN-GB,I accept,5cc8bdd79366c80001eda779,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Neutral,Strongly Disagree,Agree,5cc8bdd79366c80001eda779,
2024-10-27 11:17:20,2024-10-27 11:19:33,IP Address,100,133,True,2024-10-27 11:19:34,R_5lrAuh0XfRXxnkY,anonymous,EN-GB,I accept,6665da13e6399f108ad419a4,Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Neutral,Disagree,Agree,6665da13e6399f108ad419a4,
2024-10-27 11:18:00,2024-10-27 11:19:34,IP Address,100,94,True,2024-10-27 11:19:35,R_8rOByLUYOM89QSI,anonymous,EN-GB,I accept,66b927c8b517ec172c9d619d,Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Strongly Disagree,Agree,66b927c8b517ec172c9d619d,
2024-10-27 11:18:04,2024-10-27 11:19:34,IP Address,100,89,True,2024-10-27 11:19:35,R_2EguaYG6bW6hc8L,anonymous,EN-GB,I accept,65fc3d36a2aeee59a818ec1c,Disagree,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Neutral,Strongly Disagree,Agree,65fc3d36a2aeee59a818ec1c,
2024-10-27 11:17:43,2024-10-27 11:19:37,IP Address,100,113,True,2024-10-27 11:19:38,R_8dMISrx9xTYtR4d,anonymous,EN-GB,I accept,66ab9251bb25bc9c486ce04a,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Disagree,Agree,Strongly Agree,Neutral,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,66ab9251bb25bc9c486ce04a,
2024-10-27 11:18:07,2024-10-27 11:19:37,IP Address,100,90,True,2024-10-27 11:19:38,R_4khcPf0iJStle6x,anonymous,EN-GB,I accept,60009ee6d7db7017e5bbadd1,Agree,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Agree,Agree,Strongly Agree,Strongly Disagree,Neutral,Agree,Disagree,Neutral,Strongly Disagree,Agree,60009ee6d7db7017e5bbadd1,
2024-10-27 11:17:58,2024-10-27 11:19:38,IP Address,100,99,True,2024-10-27 11:19:38,R_2RTTLdPZRe1Br94,anonymous,EN-GB,I accept,65084d4d9519a12d661eff6d,Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Neutral,Neutral,Disagree,Strongly Agree,65084d4d9519a12d661eff6d,
2024-10-27 11:17:53,2024-10-27 11:19:38,IP Address,100,104,True,2024-10-27 11:19:38,R_8CVEhqO8n0vtz14,anonymous,EN-GB,I accept,5d301a7c9f79cb001cdcbc91,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Agree,Neutral,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Neutral,Agree,5d301a7c9f79cb001cdcbc91,
2024-10-27 11:18:23,2024-10-27 11:19:38,IP Address,100,75,True,2024-10-27 11:19:38,R_2bqEL74Vezil1eh,anonymous,EN-GB,I accept,5ea057dd9d15f5000a174d3c,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Strongly Disagree,Strongly Agree,5ea057dd9d15f5000a174d3c,
2024-10-27 11:17:54,2024-10-27 11:19:38,IP Address,100,104,True,2024-10-27 11:19:38,R_8nMAosOSNy5XJqm,anonymous,EN-GB,I accept,64e8b9c1512a8828109c5ae3,Disagree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,64e8b9c1512a8828109c5ae3,
2024-10-27 11:17:45,2024-10-27 11:19:38,IP Address,100,112,True,2024-10-27 11:19:39,R_8ysmTohj3SQkmf1,anonymous,EN-GB,I accept,600a878fa6fbbf1ba60bea36,Agree,Strongly Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Neutral,Strongly Disagree,Agree,600a878fa6fbbf1ba60bea36,
2024-10-27 11:17:50,2024-10-27 11:19:39,IP Address,100,109,True,2024-10-27 11:19:40,R_4SJqfrydfMytbkq,anonymous,EN-GB,I accept,6689d71086c2cd5f71bab1ec,Strongly Agree,Agree,Neutral,Disagree,Agree,Neutral,Strongly Disagree,Neutral,Agree,Agree,Strongly Disagree,Neutral,Agree,Disagree,Neutral,Agree,Strongly Agree,6689d71086c2cd5f71bab1ec,
2024-10-27 11:18:21,2024-10-27 11:19:42,IP Address,100,80,True,2024-10-27 11:19:42,R_8a9vaxGAoQT1LpT,anonymous,EN-GB,I accept,66ccf21b1ee68bac25cefaf2,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Agree,Neutral,Strongly Disagree,Agree,66ccf21b1ee68bac25cefaf2,
2024-10-27 11:18:17,2024-10-27 11:19:42,IP Address,100,85,True,2024-10-27 11:19:43,R_2GOoAHX66UGWW1F,anonymous,EN-GB,I accept,6101558002f647907b993980,Agree,Strongly Agree,Agree,Disagree,Agree,Neutral,Disagree,Strongly Agree,Agree,Agree,Disagree,Neutral,Strongly Agree,Neutral,Neutral,Disagree,Agree,6101558002f647907b993980,
2024-10-27 11:18:12,2024-10-27 11:19:49,IP Address,100,97,True,2024-10-27 11:19:49,R_22hAfkodqUKLojI,anonymous,EN-GB,I accept,56a0e989b956b300060a43a1,Agree,Agree,Neutral,Disagree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,56a0e989b956b300060a43a1,
2024-10-27 11:17:48,2024-10-27 11:19:49,IP Address,100,121,True,2024-10-27 11:19:50,R_8ePYQhwD5Pnn1X7,anonymous,EN-GB,I accept,545d0b09fdf99b7f9fca2261,Disagree,Strongly Agree,Neutral,Neutral,Agree,Disagree,Neutral,Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Disagree,Neutral,Disagree,Agree,545d0b09fdf99b7f9fca2261,
2024-10-27 11:17:29,2024-10-27 11:19:54,IP Address,100,145,True,2024-10-27 11:19:54,R_2e3UpITtwinPrDB,anonymous,EN-GB,I accept,66226b1ff40a2a5bd096733e,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Disagree,Neutral,Disagree,Agree,Neutral,Agree,Agree,Disagree,Neutral,Disagree,Agree,66226b1ff40a2a5bd096733e,
2024-10-27 11:18:07,2024-10-27 11:19:54,IP Address,100,106,True,2024-10-27 11:19:55,R_2j26hUr4YUPLyjE,anonymous,EN-GB,I accept,6658d02b830a00e979619fb8,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Strongly Disagree,Strongly Agree,6658d02b830a00e979619fb8,
2024-10-27 11:18:03,2024-10-27 11:19:59,IP Address,100,116,True,2024-10-27 11:20:00,R_2sZLGnUN8SuQCUI,anonymous,EN-GB,I accept,5af2a03697a14300017d2ba4,Agree,Strongly Agree,Disagree,Disagree,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Strongly Disagree,Neutral,Agree,Disagree,Neutral,Strongly Disagree,Agree,5af2a03697a14300017d2ba4,
2024-10-27 11:18:11,2024-10-27 11:20:04,IP Address,100,113,True,2024-10-27 11:20:05,R_8I5D9ay2TZQ1UZk,anonymous,EN-GB,I accept,65a3ec77f674ac3e98f0c6ac,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,Neutral,Disagree,Agree,65a3ec77f674ac3e98f0c6ac,
2024-10-27 11:18:31,2024-10-27 11:20:06,IP Address,100,94,True,2024-10-27 11:20:06,R_8GLjyJ7P2T0Ak9j,anonymous,EN-GB,I accept,6630ec10efe9f6624eb24482,Agree,Agree,Disagree,Neutral,Agree,Neutral,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,Agree,6630ec10efe9f6624eb24482,
2024-10-27 11:18:03,2024-10-27 11:20:08,IP Address,100,124,True,2024-10-27 11:20:09,R_4s5QsQrp5IfL69B,anonymous,EN-GB,I accept,6676c35ea4dc218d0c54b910,Agree,Agree,Disagree,Strongly Disagree,Agree,Disagree,Neutral,Neutral,Agree,Agree,Disagree,Neutral,Agree,Neutral,Neutral,Strongly Disagree,Agree,6676c35ea4dc218d0c54b910,
